fiscal_year,agency,state,value
20200413,三統食品有限公司,統鮮美食股份有限公司,2
20200413,中央畜產有限公司,雙翼食品有限公司,1
20200413,中華民國全國漁會,味味美食有限公司,1
20200413,雅勝冷凍食品股份有限公司,統鮮美食股份有限公司,2
20200414,東昇米糧食品有限公司,統鮮美食股份有限公司,1
20200414,上耀商行,久翔食品股份有限公司,1
20200414,泓霖食品工業有限公司,上將食品有限公司,1
20200414,玖億珍鮮食品有限公司,宏遠國際餐飲股份有限公司,1
20200414,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,3
20200414,冠霖物流有限公司,新北食品股份有限公司,2
20200414,中央畜產有限公司,雙翼食品有限公司,1
20200414,盛隆食品有限公司,愛欣食品有限公司,1
20200414,超秦企業股份有限公司,全盛美食有限公司,3
20200414,冠霖物流有限公司,雙翼食品有限公司,2
20200414,三統食品有限公司,全盛美食有限公司,1
20200414,三統食品有限公司,珍品軒食品有限公司,2
20200414,鼎耀國際食品股份有限公司,統鮮美食股份有限公司,1
20200414,冠霖物流有限公司,愛欣食品有限公司,1
20200414,家騏有限公司,久翔食品股份有限公司,1
20200414,復進企業股份有限公司,統鮮美食股份有限公司,1
20200414,雅勝冷凍食品股份有限公司,久翔食品股份有限公司,1
20200414,立園商行,上將食品有限公司,1
20200414,泓霖食品有限公司,味味美食有限公司,1
20200414,三統食品有限公司,宏遠國際餐飲股份有限公司,2
20200414,台全珍豬工業股份有限公司,雙翼食品有限公司,2
20200414,尚品肉鬆實業有限公司,上將食品有限公司,1
20200414,泓霖食品有限公司,新北食品股份有限公司,2
20200414,上德食品有限公司,久翔食品股份有限公司,1
20200414,上德食品有限公司,統鮮美食股份有限公司,1
20200414,巨富工業有限公司,寬大食品有限公司,1
20200414,家騏有限公司,雙翼食品有限公司,1
20200414,巨富工業有限公司,新北食品股份有限公司,1
20200414,澤宇冷凍食品有限公司,味味美食有限公司,2
20200414,玖億珍鮮食品有限公司,全盛美食有限公司,1
20200414,三統食品有限公司,愛欣食品有限公司,3
20200414,今元肉品股份有限公司,久翔食品股份有限公司,1
20200414,百士達食品有限公司,愛欣食品有限公司,1
20200414,源泉興食品有限公司,宏遠國際餐飲股份有限公司,1
20200414,北記企業社,新北食品股份有限公司,1
20200414,三統食品有限公司,味味美食有限公司,1
20200414,泓霖食品有限公司,久翔食品股份有限公司,1
20200414,萬偉股份有限公司,上將食品有限公司,2
20200414,冠霖物流有限公司,上將食品有限公司,1
20200414,萬偉股份有限公司,全盛美食有限公司,3
20200414,三統食品有限公司,上將食品有限公司,1
20200414,中華民國全國漁會,雙翼食品有限公司,1
20200414,泰安食品股份有限公司,上將食品有限公司,1
20200414,三統食品有限公司,統鮮美食股份有限公司,1
20200414,澤宇冷凍食品有限公司,寬大食品有限公司,2
20200415,上耀商行,統鮮美食股份有限公司,3
20200415,中華民國全國漁會,久翔食品股份有限公司,1
20200415,保證責任南投縣名間鄉菇菌類生產合作社,全盛美食有限公司,1
20200415,津悅食品有限公司,宏遠國際餐飲股份有限公司,1
20200415,雅勝冷凍食品股份有限公司,統鮮美食股份有限公司,2
20200415,中華民國全國漁會,雙翼食品有限公司,1
20200415,泓霖食品工業有限公司,上將食品有限公司,1
20200415,三統食品有限公司,統鮮美食股份有限公司,2
20200415,中央畜產有限公司,雙翼食品有限公司,1
20200415,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,2
20200415,盛隆食品有限公司,愛欣食品有限公司,1
20200415,澤宇冷凍食品有限公司,寬大食品有限公司,4
20200415,上耀商行,上將食品有限公司,1
20200415,上德食品有限公司,上將食品有限公司,1
20200415,台全珍豬工業股份有限公司,雙翼食品有限公司,2
20200415,東昇米糧食品有限公司,統鮮美食股份有限公司,1
20200415,泓霖食品有限公司,久翔食品股份有限公司,2
20200415,冠霖物流有限公司,上將食品有限公司,1
20200415,立園商行,上將食品有限公司,1
20200415,冠霖物流有限公司,統鮮美食股份有限公司,1
20200415,三統食品有限公司,久翔食品股份有限公司,1
20200415,上德食品有限公司,統鮮美食股份有限公司,1
20200415,冠霖物流有限公司,新北食品股份有限公司,2
20200415,鼎昌實業有限公司,雙翼食品有限公司,1
20200415,三統食品有限公司,愛欣食品有限公司,1
20200415,祥圃實業股份有限公司,食家安飲食文化股份有限公司,1
20200415,中華民國全國漁會,新北食品股份有限公司,1
20200415,三統食品有限公司,全盛美食有限公司,1
20200415,三統食品有限公司,珍品軒食品有限公司,2
20200415,澤宇冷凍食品有限公司,愛欣食品有限公司,1
20200415,巨富工業有限公司,新北食品股份有限公司,1
20200415,泓霖食品有限公司,新北食品股份有限公司,2
20200415,超秦企業股份有限公司,全盛美食有限公司,2
20200415,上耀商行,久翔食品股份有限公司,1
20200415,川武食品股份有限公司,雙翼食品有限公司,1
20200415,超秦企業股份有限公司,雙翼食品有限公司,1
20200415,萬偉股份有限公司,宏遠國際餐飲股份有限公司,1
20200415,萬偉股份有限公司,新北食品股份有限公司,1
20200415,冠霖物流有限公司,愛欣食品有限公司,1
20200415,家騏有限公司,統鮮美食股份有限公司,1
20200415,泓霖食品有限公司,味味美食有限公司,1
20200415,三統食品有限公司,味味美食有限公司,2
20200415,巨富食品股份有限公司,食家安飲食文化股份有限公司,3
20200415,萬偉股份有限公司,上將食品有限公司,2
20200415,佳豐富食品行,雙翼食品有限公司,1
20200415,洽富實業股份有限公司,食家安飲食文化股份有限公司,2
20200416,玖億珍鮮食品有限公司,宏遠國際餐飲股份有限公司,1
20200416,玖億珍鮮食品有限公司,味味美食有限公司,1
20200416,三統食品有限公司,統鮮美食股份有限公司,3
20200416,中央畜產有限公司,雙翼食品有限公司,1
20200416,三統食品有限公司,全盛美食有限公司,1
20200416,盛隆食品有限公司,愛欣食品有限公司,1
20200416,蓮漁發水產行,愛欣食品有限公司,1
20200416,台灣卜蜂企業股份有限公司,全盛美食有限公司,3
20200416,三統食品有限公司,宏遠國際餐飲股份有限公司,1
20200416,三統食品有限公司,愛欣食品有限公司,1
20200416,今元肉品股份有限公司,雙翼食品有限公司,1
20200416,興鮮企業有限公司,宏遠國際餐飲股份有限公司,1
20200416,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,1
20200416,家騏有限公司,久翔食品股份有限公司,2
20200416,冠霖物流有限公司,愛欣食品有限公司,1
20200416,瑞飛興業有限公司,雙翼食品有限公司,1
20200416,立園商行,上將食品有限公司,1
20200416,台全珍豬工業股份有限公司,雙翼食品有限公司,2
20200416,巨富食品股份有限公司,食家安飲食文化股份有限公司,2
20200416,東昇米糧食品有限公司,統鮮美食股份有限公司,1
20200416,玖億珍鮮食品有限公司,久翔食品股份有限公司,1
20200416,東豪冷凍食品股份有限公司,雙翼食品有限公司,1
20200416,鼎耀國際食品股份有限公司,統鮮美食股份有限公司,1
20200416,百士達食品有限公司,愛欣食品有限公司,1
20200416,超秦企業股份有限公司,雙翼食品有限公司,1
20200416,上揚食品有限公司,統鮮美食股份有限公司,1
20200416,大台北興業有限公司,食家安飲食文化股份有限公司,1
20200416,泓霖食品有限公司,新北食品股份有限公司,2
20200416,中華民國全國漁會,雙翼食品有限公司,2
20200416,萬偉股份有限公司,久翔食品股份有限公司,1
20200416,巨富工業有限公司,寬大食品有限公司,1
20200416,欣光食品股份有限公司,宏遠國際餐飲股份有限公司,1
20200416,澤宇冷凍食品有限公司,寬大食品有限公司,1
20200416,上耀商行,上將食品有限公司,1
20200416,三統食品有限公司,珍品軒食品有限公司,3
20200416,三統食品有限公司,味味美食有限公司,1
20200416,冠霖物流有限公司,上將食品有限公司,1
20200416,萬偉股份有限公司,上將食品有限公司,1
20200416,泓霖食品有限公司,久翔食品股份有限公司,1
20200416,冠霖物流有限公司,新北食品股份有限公司,2
20200416,三統食品有限公司,上將食品有限公司,1
20200416,萬偉股份有限公司,新北食品股份有限公司,1
20200416,鼎昌實業有限公司,雙翼食品有限公司,1
20200416,家騏有限公司,統鮮美食股份有限公司,1
20200416,萬偉股份有限公司,全盛美食有限公司,3
20200417,三統食品有限公司,久翔食品股份有限公司,1
20200417,三統食品有限公司,珍品軒食品有限公司,2
20200417,東豪冷凍食品股份有限公司,雙翼食品有限公司,1
20200417,三統食品有限公司,宏遠國際餐飲股份有限公司,2
20200417,巨富食品股份有限公司,食家安飲食文化股份有限公司,1
20200417,立園商行,上將食品有限公司,1
20200417,泓霖食品有限公司,味味美食有限公司,2
20200417,家騏有限公司,久翔食品股份有限公司,3
20200417,台灣卜蜂企業股份有限公司,雙翼食品有限公司,1
20200417,泓霖食品工業有限公司,上將食品有限公司,3
20200417,雅勝冷凍食品股份有限公司,統鮮美食股份有限公司,1
20200417,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,2
20200417,上耀商行,久翔食品股份有限公司,1
20200417,玖億珍鮮食品有限公司,全盛美食有限公司,1
20200417,中央畜產有限公司,雙翼食品有限公司,1
20200417,超秦企業股份有限公司,全盛美食有限公司,2
20200417,洽富實業股份有限公司,食家安飲食文化股份有限公司,1
20200417,三統食品有限公司,味味美食有限公司,4
20200417,萬偉股份有限公司,宏遠國際餐飲股份有限公司,1
20200417,鼎昌實業有限公司,雙翼食品有限公司,2
20200417,上德食品有限公司,宏遠國際餐飲股份有限公司,2
20200417,中華民國全國漁會,食家安飲食文化股份有限公司,1
20200417,中華食品實業股份有限公司,久翔食品股份有限公司,1
20200417,祥圃實業股份有限公司,食家安飲食文化股份有限公司,2
20200417,萬偉股份有限公司,全盛美食有限公司,3
20200417,三統食品有限公司,上將食品有限公司,2
20200417,長福食品有限公司,宏遠國際餐飲股份有限公司,1
20200417,冠霖物流有限公司,統鮮美食股份有限公司,1
20200417,萬偉股份有限公司,新北食品股份有限公司,1
20200417,菖駿企業社,愛欣食品有限公司,1
20200417,玖億珍鮮食品有限公司,統鮮美食股份有限公司,1
20200417,澤宇冷凍食品有限公司,寬大食品有限公司,3
20200417,三橋食品股份有限公司,雙翼食品有限公司,1
20200417,中華民國全國漁會,宏遠國際餐飲股份有限公司,1
20200417,三統食品有限公司,愛欣食品有限公司,1
20200417,鼎耀食品股份有限公司,久翔食品股份有限公司,1
20200418,川武食品股份有限公司,統鮮美食股份有限公司,1
20200418,東昇米糧食品有限公司,統鮮美食股份有限公司,1
20200418,上耀商行,統鮮美食股份有限公司,1
20200418,冠霖物流有限公司,統鮮美食股份有限公司,1
